village_id,slug,name,country,lat,lng,date,pending,marker_type,portal_url
314,uman-huma-cherkasy-ukraine,Uman (Humań),Ukraine,48.430431,30.175871,,0,2,http://www.yahadmap.org/en/uman-huma-cherkasy-ukraine/village-314
1913,stanislavivka-stanislavovka-kirovohrad-ukraine,Stanislavivka (Stanislavovka),Ukraine,48.414051,30.369850,,0,1,http://www.yahadmap.org/en/stanislavivka-stanislavovka-kirovohrad-ukraine/village-1913
1914,khaschuvate-khaschuvatoye-kirovohrad-ukraine,Khaschuvate (Khaschuvatoye),Ukraine,48.181801,29.571699,,0,1,http://www.yahadmap.org/en/khaschuvate-khaschuvatoye-kirovohrad-ukraine/village-1914
1915,holovanivsk-golovanivsk-kirovohrad-ukraine,Holovanivsk (Golovanivsk),Ukraine,48.240780,30.265011,,0,2,http://www.yahadmap.org/en/holovanivsk-golovanivsk-kirovohrad-ukraine/village-1915
1916,mohylne-mogilnoie-kirovohrad-ukraine,Mohylne (Mogilnoie),Ukraine,48.173401,30.056160,,0,1,http://www.yahadmap.org/en/mohylne-mogilnoie-kirovohrad-ukraine/village-1916
1917,berestiahy-berestiagui-kirovohrad-ukraine,Berestiahy (Berestiagui),Ukraine,48.246300,30.008520,,0,1,http://www.yahadmap.org/en/berestiahy-berestiagui-kirovohrad-ukraine/village-1917
1918,ozaryntsi-vinnytsia-ukraine,Ozaryntsi,Ukraine,48.325500,27.487070,,0,1,http://www.yahadmap.org/en/ozaryntsi-vinnytsia-ukraine/village-1918
1919,strzegocice-subcarpathian-voivodeship-poland,Strzegocice,Poland,49.572048,21.190701,,0,1,http://www.yahadmap.org/en/strzegocice-subcarpathian-voivodeship-poland/village-1919
,,Pilzno,Poland,49.579819,21.175119,,1,1,
1921,radomy-l-wielki-subcarpathia-poland,Radomyśl Wielki,Poland,50.115238,21.176929,,0,1,http://www.yahadmap.org/en/radomy-l-wielki-subcarpathia-poland/village-1921
,,Przecław,Poland,50.114342,21.282089,,1,1,
,,Przecław,Poland,50.115559,21.289400,,1,1,
1923,mielec-subcarpathian-voivodeship-poland,Mielec,Poland,50.182041,21.253731,,0,1,http://www.yahadmap.org/en/mielec-subcarpathian-voivodeship-poland/village-1923
1923,mielec-subcarpathian-voivodeship-poland,Mielec,Poland,50.186821,21.256491,,0,2,http://www.yahadmap.org/en/mielec-subcarpathian-voivodeship-poland/village-1923
1924,czajkowa-subcarpathian-poland,Czajkowa,Poland,50.225449,21.318920,,0,1,http://www.yahadmap.org/en/czajkowa-subcarpathian-poland/village-1924
1925,baranow-sandomierski-subcarpathia-poland,Baranów Sandomierski,Poland,50.293941,21.330339,,0,1,http://www.yahadmap.org/en/baranow-sandomierski-subcarpathia-poland/village-1925
,,Padew Narodowa,Poland,50.261639,21.288910,,1,1,
,,Otałęż,Poland,50.202332,21.139999,,1,1,
1928,siedliska-lesser-poland-voivodeship-poland,Siedliska,Poland,50.228420,20.011181,,0,1,http://www.yahadmap.org/en/siedliska-lesser-poland-voivodeship-poland/village-1928
,,Strzeżów,Poland,50.236752,20.040400,,1,1,
,,Strzeżów,Poland,50.236488,20.040739,,1,1,
1930,proszowice-lesser-poland-voivodeship-poland,Proszowice,Poland,50.110271,20.162060,,0,1,http://www.yahadmap.org/en/proszowice-lesser-poland-voivodeship-poland/village-1930
,,Nowe Brzesko,Poland,50.082909,20.218380,,1,1,
1932,nied-wied-lesser-poland-voivodeship-poland,Niedźwiedź,Poland,50.128780,20.066860,,0,1,http://www.yahadmap.org/en/nied-wied-lesser-poland-voivodeship-poland/village-1932
,,Góry,Poland,50.275230,20.243990,,1,1,
,,Dzierążnia,Poland,50.229710,20.251530,,1,1,
,,Drożejowice,Poland,50.205059,20.243540,,1,1,
1936,boszczynek-kielce-voivodeship-poland,Boszczynek,Poland,50.168789,20.254641,,0,1,http://www.yahadmap.org/en/boszczynek-kielce-voivodeship-poland/village-1936
,,Grzybów,Poland,50.324699,21.049641,,1,1,
1938,wolbrom-lesser-poland-voivodeship-poland,Wolbrom,Poland,50.226101,19.454073,,0,2,http://www.yahadmap.org/en/wolbrom-lesser-poland-voivodeship-poland/village-1938
1939,hubnyk-gubnyk-gubnik-vinnytsia-ukraine,"Hubnyk (Gubnyk, Gubnik)",Ukraine,48.371391,29.179279,,0,1,http://www.yahadmap.org/en/hubnyk-gubnyk-gubnik-vinnytsia-ukraine/village-1939
1940,kalnybolota-kalnibolota-kalnibolot-kirovohrad-ukraine,"Kalnybolota (Kalnibolota, Kalnibolot)",Ukraine,48.448601,31.002680,,0,1,http://www.yahadmap.org/en/kalnybolota-kalnibolota-kalnibolot-kirovohrad-ukraine/village-1940
1941,lypovenke-lipovenkoie-kirovohrad-ukraine,Lypovenke (Lipovenkoie),Ukraine,48.236992,30.542629,,0,1,http://www.yahadmap.org/en/lypovenke-lipovenkoie-kirovohrad-ukraine/village-1941
1942,pokotylove-pokotilovo-kirovohrad-ukraine,Pokotylove (Pokotilovo),Ukraine,48.280338,30.411739,,0,1,http://www.yahadmap.org/en/pokotylove-pokotilovo-kirovohrad-ukraine/village-1942
1943,kupyn-kupin-khmelnytskyi-ukraine,Kupyn (Kupin),Ukraine,49.061821,26.353161,,0,1,http://www.yahadmap.org/en/kupyn-kupin-khmelnytskyi-ukraine/village-1943
1944,chornyi-ostriv-chernyy-ostrov-cherniostrov-khmelnytskyi-ukraine,"Chornyi Ostriv (Chernyy Ostrov, Cherniostrov)",Ukraine,49.307991,26.458630,,0,1,http://www.yahadmap.org/en/chornyi-ostriv-chernyy-ostrov-cherniostrov-khmelnytskyi-ukraine/village-1944
1945,sharivka-sharovka-khmelnytskyi-ukraine,Sharivka (Sharovka),Ukraine,49.129101,26.564960,,0,1,http://www.yahadmap.org/en/sharivka-sharovka-khmelnytskyi-ukraine/village-1945
1946,hlyboka-hliboka-adancata-glyboka-glybokaya-chernivtsi-ukraine,"Hlyboka (Hliboka, Adancata, Glyboka, Glybokaya)",Ukraine,48.054249,25.568670,,0,1,http://www.yahadmap.org/en/hlyboka-hliboka-adancata-glyboka-glybokaya-chernivtsi-ukraine/village-1946
1616,storozhynets-storozhinest-storjinet-starozhinets-chernivtsi-ukraine,"Storozhynets (Storozhinest, Storjinet, Starozhinets)",Ukraine,48.100342,25.439760,,0,1,http://www.yahadmap.org/en/storozhynets-storozhinest-storjinet-starozhinets-chernivtsi-ukraine/village-1616
1947,voronezh-voronezh-russia,Voronezh,Russia,51.403198,39.100109,,0,2,http://www.yahadmap.org/en/voronezh-voronezh-russia/village-1947
1948,biryuch-formerly-budyennoye-belgorod-russia,Biryuch (Formerly Budyennoye),Russia,50.383282,38.236858,,0,1,http://www.yahadmap.org/en/biryuch-formerly-budyennoye-belgorod-russia/village-1948
1949,peregruznoye-volgograd-russia,Peregruznoye,Russia,47.539299,43.592098,,0,1,http://www.yahadmap.org/en/peregruznoye-volgograd-russia/village-1949
1950,volgograd-formerly-stalingrad-volgograd-russia,Volgograd (Formerly Stalingrad),Russia,48.413200,44.275799,,0,3,http://www.yahadmap.org/en/volgograd-formerly-stalingrad-volgograd-russia/village-1950
59,dovbysh-former-marchlewsk-makhlevsk-zhytomyr-ukraine,Dovbysh (Former Marchlewsk/Makhlevsk),Ukraine,50.217819,27.599480,,0,1,http://www.yahadmap.org/en/dovbysh-former-marchlewsk-makhlevsk-zhytomyr-ukraine/village-59
1951,kursk-kursk-russia,Kursk,Russia,51.455601,36.110100,,0,2,http://www.yahadmap.org/en/kursk-kursk-russia/village-1951
1952,ochotnica-dolna-lesser-poland-voivodeship-poland,Ochotnica Dolna,Poland,49.321388,20.185520,,0,1,http://www.yahadmap.org/en/ochotnica-dolna-lesser-poland-voivodeship-poland/village-1952
,,Zamieście/Slowliny,Poland,49.434181,20.221439,,1,1,
1954,opuszna-lopuszna-lesser-poland-voivodeship-poland,Łopuszna (Lopuszna),Poland,49.282661,20.077801,,0,1,http://www.yahadmap.org/en/opuszna-lopuszna-lesser-poland-voivodeship-poland/village-1954
,,Muszyna,Poland,49.211929,20.532101,,1,1,
,,Krynica-Zdrój,Poland,49.261711,20.535521,,1,1,
,,Krynica-Zdrój,Poland,49.248440,20.569851,,1,1,
,,Rzepiennik Strzyżewski,Poland,49.473572,21.026890,,1,1,
,,Nowy Sącz,Poland,49.379135,20.444481,,1,2,
1959,hvardiiske-gvardiyske-gvardeyskoye-former-felshtin-khmelnytskyi-ukraine,"Hvardiiske (Gvardiyske, Gvardeyskoye, Former Felshtin)",Ukraine,49.239578,26.371889,,0,1,http://www.yahadmap.org/en/hvardiiske-gvardiyske-gvardeyskoye-former-felshtin-khmelnytskyi-ukraine/village-1959
1960,kuzmyn-kuzmin-khmelnytskyi-ukraine,Kuzmyn (Kuzmin),Ukraine,49.159580,26.318430,,0,1,http://www.yahadmap.org/en/kuzmyn-kuzmin-khmelnytskyi-ukraine/village-1960
1961,kulchyny-kulchiny-khmelnytskyi-ukraine,Kulchyny (Kulchiny),Ukraine,49.449348,26.549910,,0,1,http://www.yahadmap.org/en/kulchyny-kulchiny-khmelnytskyi-ukraine/village-1961
1962,chemerivtsi-chemerovtsy-chemerovcy-chemerovits-khmelnytskyi-ukraine,"Chemerivtsi (Chemerovtsy, Chemerovcy, Chemerovits)",Ukraine,49.006680,26.197290,,0,1,http://www.yahadmap.org/en/chemerivtsi-chemerovtsy-chemerovcy-chemerovits-khmelnytskyi-ukraine/village-1962
1963,zarichanka-former-lanckoru-liantskorun-khmelnytskyi-ukraine,"Zarichanka (former Lanckoruń, Liantskorun)",Ukraine,48.538990,26.225451,,0,1,http://www.yahadmap.org/en/zarichanka-former-lanckoru-liantskorun-khmelnytskyi-ukraine/village-1963
1964,hannopil-gannopil-annopol-khmelnytskyi-ukraine,"Hannopil (Gannopil, Annopol)",Ukraine,50.262329,26.538031,,0,1,http://www.yahadmap.org/en/hannopil-gannopil-annopol-khmelnytskyi-ukraine/village-1964
12,berdychiv-berdichev-barditchev-zhytomyr-ukraine,"Berdychiv (Berdichev, Barditchev)",Ukraine,49.520271,28.352980,,0,1,http://www.yahadmap.org/en/berdychiv-berdichev-barditchev-zhytomyr-ukraine/village-12
12,berdychiv-berdichev-barditchev-zhytomyr-ukraine,"Berdychiv (Berdichev, Barditchev)",Ukraine,49.529999,28.300940,,0,1,http://www.yahadmap.org/en/berdychiv-berdichev-barditchev-zhytomyr-ukraine/village-12
12,berdychiv-berdichev-barditchev-zhytomyr-ukraine,"Berdychiv (Berdichev, Barditchev)",Ukraine,49.511452,28.362141,,0,2,http://www.yahadmap.org/en/berdychiv-berdichev-barditchev-zhytomyr-ukraine/village-12
1965,kozhanka-kyiv-ukraine,Kozhanka,Ukraine,49.582432,29.445730,,0,1,http://www.yahadmap.org/en/kozhanka-kyiv-ukraine/village-1965
1966,tkhorivka-tkhorovka-kyiv-ukraine,Tkhorivka (Tkhorovka),Ukraine,49.418560,29.459890,,0,1,http://www.yahadmap.org/en/tkhorivka-tkhorovka-kyiv-ukraine/village-1966
1967,rokytne-rokitnoye-kyiv-ukraine,Rokytne (Rokitnoye),Ukraine,49.412312,30.282709,,0,1,http://www.yahadmap.org/en/rokytne-rokitnoye-kyiv-ukraine/village-1967
1968,bohuslav-boguslav-kyiv-ukraine,Bohuslav (Boguslav),Ukraine,49.337891,30.528000,,0,1,http://www.yahadmap.org/en/bohuslav-boguslav-kyiv-ukraine/village-1968
1969,starochudnivska-huta-starochudnovskaya-guta-zhytomyr-ukraine,Starochudnivska Huta (Starochudnovskaya Guta),Ukraine,50.128971,28.067810,,0,1,http://www.yahadmap.org/en/starochudnivska-huta-starochudnovskaya-guta-zhytomyr-ukraine/village-1969
1969,starochudnivska-huta-starochudnovskaya-guta-zhytomyr-ukraine,Starochudnivska Huta (Starochudnovskaya Guta),Ukraine,50.129021,28.067680,,0,1,http://www.yahadmap.org/en/starochudnivska-huta-starochudnovskaya-guta-zhytomyr-ukraine/village-1969
247,romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine,"Romaniv (Romanov, formerly Dzerzhynsk)",Ukraine,50.095482,27.545601,,0,2,http://www.yahadmap.org/en/romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine/village-247
247,romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine,"Romaniv (Romanov, formerly Dzerzhynsk)",Ukraine,50.099541,27.540060,,0,2,http://www.yahadmap.org/en/romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine/village-247
247,romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine,"Romaniv (Romanov, formerly Dzerzhynsk)",Ukraine,50.100220,27.540180,,0,1,http://www.yahadmap.org/en/romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine/village-247
247,romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine,"Romaniv (Romanov, formerly Dzerzhynsk)",Ukraine,50.100380,27.540051,,0,2,http://www.yahadmap.org/en/romaniv-romanov-formerly-dzerzhynsk-zhytomyr-ukraine/village-247
1970,korsun-shevchenkivskyi-korsun-shevchenkovskiy-cherkasy-ukraine,Korsun-Shevchenkivskyi (Korsun-Shevchenkovskiy),Ukraine,49.253181,31.149969,,0,2,http://www.yahadmap.org/en/korsun-shevchenkivskyi-korsun-shevchenkovskiy-cherkasy-ukraine/village-1970
856,porkhov-zapolyanye-pskov-russia,Porkhov (Zapolyanye),Russia,57.493141,29.406710,,0,1,http://www.yahadmap.org/en/porkhov-zapolyanye-pskov-russia/village-856
1971,bila-tserkva-belaya-tserkov-kyiv-ukraine,Bila Tserkva (Belaya Tserkov),Ukraine,49.509621,30.042311,,0,2,http://www.yahadmap.org/en/bila-tserkva-belaya-tserkov-kyiv-ukraine/village-1971
1972,ventspils-windau-windawa-kurzeme-latvia,"Ventspils (Windau, Windawa)",Latvia,57.223598,21.314930,,0,1,http://www.yahadmap.org/en/ventspils-windau-windawa-kurzeme-latvia/village-1972
1972,ventspils-windau-windawa-kurzeme-latvia,"Ventspils (Windau, Windawa)",Latvia,57.226200,21.318100,,0,2,http://www.yahadmap.org/en/ventspils-windau-windawa-kurzeme-latvia/village-1972
1973,kandava-kandau-kurzeme-latvia,Kandava (Kandau),Latvia,57.040749,22.434380,,0,1,http://www.yahadmap.org/en/kandava-kandau-kurzeme-latvia/village-1973
1974,sabile-schabeln-zabeln-kurzeme-latvia,"Sabile (Schabeln, Zabeln)",Latvia,57.051762,22.306190,,0,1,http://www.yahadmap.org/en/sabile-schabeln-zabeln-kurzeme-latvia/village-1974
1975,ibzde-gibzde-kurzeme-latvia,Ģibzde (Gibzde),Latvia,57.231049,22.205740,,0,1,http://www.yahadmap.org/en/ibzde-gibzde-kurzeme-latvia/village-1975
1976,ru-i-kurzeme-latvia,Ruņķi,Latvia,57.093079,22.225250,,0,1,http://www.yahadmap.org/en/ru-i-kurzeme-latvia/village-1976
1977,dundaga-dondangen-kurzeme-latvia,Dundaga (Dondangen),Latvia,57.329041,22.192841,,0,2,http://www.yahadmap.org/en/dundaga-dondangen-kurzeme-latvia/village-1977
1978,saldus-frauenburg-kurzeme-latvia,Saldus (Frauenburg),Latvia,56.393959,22.301729,,0,1,http://www.yahadmap.org/en/saldus-frauenburg-kurzeme-latvia/village-1978
1979,dobele-doblen-zemgale-latvia,Dobele (Doblen),Latvia,56.387917,23.136089,,0,1,http://www.yahadmap.org/en/dobele-doblen-zemgale-latvia/village-1979
1980,bauska-boysk-bausk-zemgale-latvia,"Bauska (Boysk, Bausk)",Latvia,56.253868,24.179411,,0,2,http://www.yahadmap.org/en/bauska-boysk-bausk-zemgale-latvia/village-1980
,,Góry,Poland,50.278782,20.246599,,1,1,
1982,giebu-tow-lesser-poland-voivodeship-poland,Giebułtów,Poland,50.250549,20.112881,,0,1,http://www.yahadmap.org/en/giebu-tow-lesser-poland-voivodeship-poland/village-1982
,,Dzierążnia,Poland,50.219040,20.250950,,1,1,
,,Dzierążnia,Poland,50.219810,20.250191,,1,1,
1983,tarnawa-lesser-poland-voivodeship-poland,Tarnawa,Poland,50.161331,19.518570,,0,1,http://www.yahadmap.org/en/tarnawa-lesser-poland-voivodeship-poland/village-1983
1984,s-omniki-lesser-poland-voivodeship-poland,Słomniki,Poland,50.148689,20.042839,,0,1,http://www.yahadmap.org/en/s-omniki-lesser-poland-voivodeship-poland/village-1984
1984,s-omniki-lesser-poland-voivodeship-poland,Słomniki,Poland,50.145081,20.050760,,0,1,http://www.yahadmap.org/en/s-omniki-lesser-poland-voivodeship-poland/village-1984
1984,s-omniki-lesser-poland-voivodeship-poland,Słomniki,Poland,50.141251,20.054880,,0,1,http://www.yahadmap.org/en/s-omniki-lesser-poland-voivodeship-poland/village-1984
1985,miroszow-lesser-poland-voivodeship-poland,Miroszów,Poland,50.211975,20.144693,,0,1,http://www.yahadmap.org/en/miroszow-lesser-poland-voivodeship-poland/village-1985
1986,rac-awice-lesser-poland-voivodeship-poland,Racławice,Poland,50.190632,20.133760,,0,1,http://www.yahadmap.org/en/rac-awice-lesser-poland-voivodeship-poland/village-1986
1987,bohodukhiv-bogodukhov-kharkiv-ukraine,Bohodukhiv (Bogodukhov),Ukraine,49.253281,31.150360,,0,1,http://www.yahadmap.org/en/bohodukhiv-bogodukhov-kharkiv-ukraine/village-1987
1988,kochetok-kharkiv-ukraine,Kochetok,Ukraine,49.525188,36.434841,,0,1,http://www.yahadmap.org/en/kochetok-kharkiv-ukraine/village-1988
1989,daugavpils-dvinsk-dinaburg-latgale-latvia,"Daugavpils (Dvinsk, Dinaburg)",Latvia,55.542011,26.282249,2019,0,3,http://www.yahadmap.org/en/daugavpils-dvinsk-dinaburg-latgale-latvia/village-1989
,,Stary Sącz,Poland,49.337639,20.394321,,1,1,
1978,saldus-frauenburg-kurzeme-latvia,Saldus (Frauenburg),Latvia,56.408928,22.382528,,0,1,http://www.yahadmap.org/en/saldus-frauenburg-kurzeme-latvia/village-1978
1992,krasnohrad-krasnograd-former-konstantinograd-kharkiv-ukraine,"Krasnohrad (Krasnograd, former Konstantinograd)",Ukraine,49.201859,35.288010,,0,1,http://www.yahadmap.org/en/krasnohrad-krasnograd-former-konstantinograd-kharkiv-ukraine/village-1992
1991,kharkiv-kharkov-kharkow-kharkiv-ukraine,"Kharkiv (Kharkov, Kharkow)",Ukraine,49.561272,36.268822,,0,3,http://www.yahadmap.org/en/kharkiv-kharkov-kharkow-kharkiv-ukraine/village-1991
1994,yarmolyntsi-iarmonytsi-iarmolintsy-khmelnytskyi-ukraine,"Yarmolyntsi (Iarmonytsi, Iarmolintsy)",Ukraine,49.105419,26.474051,,0,2,http://www.yahadmap.org/en/yarmolyntsi-iarmonytsi-iarmolintsy-khmelnytskyi-ukraine/village-1994
65,dunayivtsi-dunaivtsi-khmelnytskyi-ukraine,Dunayivtsi (Dunaivtsi),Ukraine,48.524151,26.500320,,0,1,http://www.yahadmap.org/en/dunayivtsi-dunaivtsi-khmelnytskyi-ukraine/village-65
1995,trukhaniv-lviv-ukraine,Trukhaniv,Ukraine,49.033051,23.397730,,0,1,http://www.yahadmap.org/en/trukhaniv-lviv-ukraine/village-1995
1996,dovhe-dovgue-lviv-ukraine,Dovhe (Dovgue),Ukraine,49.096939,23.201500,,0,1,http://www.yahadmap.org/en/dovhe-dovgue-lviv-ukraine/village-1996
1997,verkhnie-vysotske-lviv-ukraine,Verkhnie Vysotske,Ukraine,48.563251,23.031700,,0,1,http://www.yahadmap.org/en/verkhnie-vysotske-lviv-ukraine/village-1997
1998,mykolaiv-lviv-ukraine,Mykolaiv,Ukraine,49.312439,23.579430,,0,1,http://www.yahadmap.org/en/mykolaiv-lviv-ukraine/village-1998
1999,skhidnytsia-schodnica-skhodnitsa-lviv-ukraine,"Skhidnytsia (Schodnica, Skhodnitsa)",Ukraine,49.123631,23.218960,,0,1,http://www.yahadmap.org/en/skhidnytsia-schodnica-skhodnitsa-lviv-ukraine/village-1999
1999,skhidnytsia-schodnica-skhodnitsa-lviv-ukraine,"Skhidnytsia (Schodnica, Skhodnitsa)",Ukraine,49.139709,23.197380,,0,1,http://www.yahadmap.org/en/skhidnytsia-schodnica-skhodnitsa-lviv-ukraine/village-1999
2000,komarno-lviv-ukraine,Komarno,Ukraine,49.366112,23.415701,,0,1,http://www.yahadmap.org/en/komarno-lviv-ukraine/village-2000
2001,sudova-vyshnia-s-dowa-wisznia-lviv-ukraine,Sudova Vyshnia (Sądowa Wisznia),Ukraine,49.473480,23.225229,,0,1,http://www.yahadmap.org/en/sudova-vyshnia-s-dowa-wisznia-lviv-ukraine/village-2001
2002,chyzhykiv-formerly-ostriv-lviv-ukraine,Chyzhykiv (Formerly Ostriv),Ukraine,49.472721,24.157761,,0,1,http://www.yahadmap.org/en/chyzhykiv-formerly-ostriv-lviv-ukraine/village-2002
2002,chyzhykiv-formerly-ostriv-lviv-ukraine,Chyzhykiv (Formerly Ostriv),Ukraine,49.473358,24.157261,,0,1,http://www.yahadmap.org/en/chyzhykiv-formerly-ostriv-lviv-ukraine/village-2002
2002,chyzhykiv-formerly-ostriv-lviv-ukraine,Chyzhykiv (Formerly Ostriv),Ukraine,49.471859,24.156490,,0,1,http://www.yahadmap.org/en/chyzhykiv-formerly-ostriv-lviv-ukraine/village-2002
2003,vynnyky-vinniki-winniki-lviv-ukraine,"Vynnyky (Vinniki, Winniki)",Ukraine,49.488701,24.088619,,0,1,http://www.yahadmap.org/en/vynnyky-vinniki-winniki-lviv-ukraine/village-2003
2004,staryi-yarychiv-iarychiv-yarychev-jaryczow-lviv-ukraine,"Staryi Yarychiv (Iarychiv, Yarychev, Jaryczów)",Ukraine,49.540371,24.159321,,0,1,http://www.yahadmap.org/en/staryi-yarychiv-iarychiv-yarychev-jaryczow-lviv-ukraine/village-2004
2005,kurovychi-kurowice-kurovichi-lviv-ukraine,"Kurovychi (Kurowice, Kurovichi)",Ukraine,49.462200,24.255341,,0,1,http://www.yahadmap.org/en/kurovychi-kurowice-kurovichi-lviv-ukraine/village-2005
2005,kurovychi-kurowice-kurovichi-lviv-ukraine,"Kurovychi (Kurowice, Kurovichi)",Ukraine,49.464199,24.256210,,0,1,http://www.yahadmap.org/en/kurovychi-kurowice-kurovichi-lviv-ukraine/village-2005
2005,kurovychi-kurowice-kurovichi-lviv-ukraine,"Kurovychi (Kurowice, Kurovichi)",Ukraine,49.465618,24.251289,,0,1,http://www.yahadmap.org/en/kurovychi-kurowice-kurovichi-lviv-ukraine/village-2005
2006,korosno-korosne-lviv-ukraine,Korosno (Korosne),Ukraine,49.405128,24.316231,,0,1,http://www.yahadmap.org/en/korosno-korosne-lviv-ukraine/village-2006
2006,korosno-korosne-lviv-ukraine,Korosno (Korosne),Ukraine,49.405769,24.314270,,0,1,http://www.yahadmap.org/en/korosno-korosne-lviv-ukraine/village-2006
2007,hlyniany-gliniany-gline-lviv-ukraine,"Hlyniany (Gliniany, Gline)",Ukraine,49.492531,24.314930,,0,1,http://www.yahadmap.org/en/hlyniany-gliniany-gline-lviv-ukraine/village-2007
155,letychiv-khmelnytskyi-ukraine,Letychiv,Ukraine,49.217770,27.367201,,0,1,http://www.yahadmap.org/en/letychiv-khmelnytskyi-ukraine/village-155
2008,valky-kharkiv-ukraine,Valky,Ukraine,49.499859,35.382721,,0,2,http://www.yahadmap.org/en/valky-kharkiv-ukraine/village-2008
2009,zolochiv-kharkiv-kharkiv-ukraine,Zolochiv (Kharkiv),Ukraine,50.156509,35.594479,,0,1,http://www.yahadmap.org/en/zolochiv-kharkiv-kharkiv-ukraine/village-2009
2010,zmiiv-zmiyiv-zmiev-zmiyev-kharkiv-ukraine,"Zmiïv (Zmiyiv, Zmiev, Zmiyev)",Ukraine,49.415218,36.214630,,0,1,http://www.yahadmap.org/en/zmiiv-zmiyiv-zmiev-zmiyev-kharkiv-ukraine/village-2010
2011,lozova-kharkiv-ukraine,Lozova,Ukraine,48.524471,36.182522,,0,2,http://www.yahadmap.org/en/lozova-kharkiv-ukraine/village-2011
2012,barvinkove-barvenkovo-kharkiv-ukraine,Barvinkove (Barvenkovo),Ukraine,48.534698,37.029800,,0,1,http://www.yahadmap.org/en/barvinkove-barvenkovo-kharkiv-ukraine/village-2012
2013,sakhnovshchyna-kharkiv-ukraine,Sakhnovshchyna,Ukraine,49.090401,35.526569,,0,1,http://www.yahadmap.org/en/sakhnovshchyna-kharkiv-ukraine/village-2013
,,Nowa Wieś,Poland,50.555180,19.028900,,1,1,
,,Mstów,Poland,50.494850,19.161890,,1,1,
,,Częstochowa,Poland,50.479881,19.101061,,1,1,
,,Częstochowa,Poland,50.488049,19.077900,,1,1,
,,Częstochowa,Poland,50.489601,19.078840,,1,1,
,,Częstochowa,Poland,50.491402,19.075251,,1,2,
,,Kochanowice,Poland,50.417351,18.440001,,1,1,
,,Sławniów,Poland,50.281830,19.417589,,1,1,
